BASKETID,BASKETTYPE,DIRECTION,FID,LOCATION_DESCRIPTION,OWNERTYPE,SECTION,STATEPLANE_LABELX,STATEPLANE_LABELY,STATEPLANE_SNAPPEDX,STATEPLANE_SNAPPEDY,STREETNAME1,STREETNAME2,point
20830077,S,SW,9119,SW corner of BROADWAY and W 242 ST,D,BX083,1012239.904,263273.0545,1012262.939,263287.9052,BROADWAY,W 242 ST,POINT (-73.89876977999995 40.88926152500005)
20520072,R,N,23042,N corner of GRAND CONCOURSE and ECHO PL,D,BX052,1010274.651,249005.3613,1010300.493,248980.0664,GRAND CONCOURSE,ECHO PL,POINT (-73.90593295899998 40.850107095000055)
31150005,S,S,19482,S corner of 86 ST and 25 AV,D,BKS115,987807.571,157031.7631,987806.4693,157076.1029,86 ST,25 AV,POINT (-73.98719088599995 40.59769964700007)
11030125,R,SW,6529,SW corner of W 135 ST and LENOX AV,D,MN103,1000527.048,235862.8298,1000568.192,235875.3419,W 135 ST,LENOX AV,POINT (-73.94119843999994 40.814057975000026)
30310030,R,SW,23649,SW corner of MARCUS GARVEY BLVD and MYRTLE AV,D,BKN031,1000645.077,192914.9626,1000672.848,192956.75,MARCUS GARVEY BLVD,MYRTLE AV,POINT (-73.94087676099997 40.696176810000054)
40820023,S,NW,11525,NW corner of HILLSIDE AV and 193 ST,D,QE082,1048135.97,200474.1975,1048193.694,200474.7238,HILLSIDE AV,193 ST,POINT (-73.76954168699996 40.716709655000045)
30240189,S,NW,35986,NW corner of LAFAYETTE AVE and ST JAMES PL,D,BKN024,993935.2982,190092.1107,993974.0947,190075.3712,LAFAYETTE AVE,ST JAMES PL,POINT (-73.96507792999995 40.68843861800008)
10620243,S,NW,18884,NW corner of 2 AV and E 31 ST,D,MN062,990521.9185,210008.4626,990528.8851,209965.2392,2 AV,E 31 ST,POINT (-73.97736743499996 40.743107321000025)
20110177,S,N,7539,N corner of 3 AV and E 150 ST,D,BX011,1007275.926,236837.4092,1007284.996,236811.1045,3 AV,E 150 ST,POINT (-73.91681388499995 40.81671791000008)
10750158,S,NE,3623,NE corner of WEST END AV and W 103 ST,D,MN075,992643.4619,230648.6825,992605.2028,230632.9377,WEST END AV,W 103 ST,POINT (-73.96968546499994 40.799757585000066)
31020047,S,NW,19115,NW corner of 3 AV and 81 ST,D,BKS102,976003.4302,167824.274,976018.6976,167773.9883,3 AV,81 ST,POINT (-74.02970991799998 40.62731974600007)
20120039,S,NW,7973,NW corner of E 149 ST and JACKSON AV,D,BX012,1009387.501,235666.2183,1009406.265,235611.0872,E 149 ST,JACKSON AV,POINT (-73.90918962499995 40.813497564000045)
10510607,R,NW,47373,NW corner of PARK AV S and E 29 ST,D,MN051,988744.5389,210410.0274,988762.3499,210350.6158,PARK AV S,E 29 ST,POINT (-73.98378134999996 40.74421059800005)
40550029,S,N,15447,N corner of BORDEN AVE and GRAND AV,D,QW055,1013001.396,203727.9728,1013094.158,203681.9746,BORDEN AVE,GRAND AV,POINT (-73.89627069299996 40.72582442200007)
10420167,R,NW,20928,NW corner of 11 AV and W 34 ST,D,MN042,983679.5654,214715.5014,983683.8059,214677.8318,11 AV,W 34 ST,POINT (-74.00206042499997 40.75602916300005)
40150045,S,N,16032,N corner of BROADWAY and 42 ST,D,QW015,1007115.874,215611.7466,1007130.761,215559.7789,BROADWAY,42 ST,POINT (-73.91746436899996 40.75845958200006)
10430219,S,NW,1613,NW corner of 8 AV and W 53 ST,D,MN043,988449.36,217767.8244,988455.6609,217720.8208,8 AV,W 53 ST,POINT (-73.98484201099996 40.76440603000003)
40310011,S,NW,15731,NW corner of NORTHERN BLVD and 97 ST,D,QW031,1019828.198,215188.2537,1019874.868,215147.95,NORTHERN BLVD,97 ST,POINT (-73.87158002399997 40.757255189000034)
40930007,S,E,20006,E corner of JAMAICA AV and 116 ST,D,QW093,1030534.729,193979.7125,1030487.598,194007.2039,JAMAICA AV,116 ST,POINT (-73.83308017899998 40.698993450000046)
40620036,R,N,12895,N corner of AUSTIN ST and 71 RD,D,QW062,1027549.768,201638.8628,1027566.868,201571.923,AUSTIN ST,71 RD,POINT (-73.84379586399996 40.72003108100006)
30640073,S,E,18133,E corner of 4 AV and 8 ST,D,BKS064,987609.0034,183722.7875,987567.3884,183715.8925,4 AV,8 ST,POINT (-73.98789263099997 40.670960928000056)
10520781,C,SW,60402,SW corner of 7 AV and W 52 ST,B,MN052,989070.9385,217000.1556,989099.4293,217015.3925,7 AV,W 52 ST,POINT (-73.98259869999998 40.762298660000056)
11220176,S,NE,8277,NE corner of AUDUBON AV and W 171 ST,D,MN122,1001750.744,246167.4145,1001704.606,246166.2147,AUDUBON AV,W 171 ST,POINT (-73.93675079899998 40.84233877500004)
10730150,S,NE,3250,NE corner of COLUMBUS AV and W 85 ST,D,MN073,991893.6688,225583.6407,991857.6354,225566.4321,COLUMBUS AV,W 85 ST,POINT (-73.97239937399996 40.78585609100003)
31320368,E,Direction TBD,70407,Location Description T/K,D,BKS132,989205.9537,148272.32,989238.7981,148276.5023,Street Name TBD,,POINT (-73.98216183399995 40.57365604200004)
31410024,S,SE,19002,SE corner of FLATBUSH AV and SNYDER AV,D,BKS141,995902.5987,175496.6412,995866.8567,175538.7008,FLATBUSH AV,SNYDER AV,POINT (-73.95800941199997 40.64837493500005)
31320297,S,NE,48573,NE corner of SURF AV and W 15 ST,D,BKS132,989182.4983,149030.9248,989155.0591,148993.6916,SURF AV,W 15 ST,POINT (-73.98224571099996 40.57573827700003)
10520019,H,SE,2007,SE corner of 5 AV and E 43 ST,B,MN052,989717.2794,213969.8388,989697.8795,214004.5619,5 AV,E 43 ST,POINT (-73.98026798599994 40.75398083700003)
50120098,S,NE,14286,NE corner of FOREST AV and BRIGHTON AV,D,SI012,957349.0039,169587.2892,957321.2477,169551.6327,FOREST AV,BRIGHTON AV,POINT (-74.09691995399999 40.632121840000025)
10810236,H,NE,3635,NE corner of 3 AV and E 59 ST,B,MN081,993588.7487,216743.6804,993550.4834,216732.1023,3 AV,E 59 ST,POINT (-73.96629054899995 40.76159108400003)
20830027,S,NE,9987,NE corner of W 246 ST and HENRY HUDSON PKWY E,D,BX083,1009777.557,264923.5703,1009709.296,264880.6379,W 246 ST,HENRY HUDSON PKWY E,POINT (-73.90766910399998 40.89379913400006)
30820027,R,NE,23261,NE corner of NOSTRAND AV and BERGEN ST,D,BKN082,998191.2693,185640.0025,998167.5837,185618.0179,NOSTRAND AV,BERGEN ST,POINT (-73.94974084599994 40.676212914000075)
40330137,S,NE,12482,NE corner of ROOSEVELT AV and 104 ST,D,QW033,1022615.651,212623.6109,1022569.221,212571.0808,ROOSEVELT AV,104 ST,POINT (-73.86153320999995 40.750204247000056)
50120168,S,NW,20573,NW corner of FOREST AV and HOYT AV,D,SI012,955060.9734,169106.8862,955163.6011,169089.7833,FOREST AV,HOYT AV,POINT (-74.10516115099995 40.63079599200006)
31510017,S,SE,11378,SE corner of KINGS HWY and E 8 ST,D,BKS151,994129.6052,160189.8175,994095.5741,160218.3604,KINGS HWY,E 8 ST,POINT (-73.96442108299993 40.60636307400006)
10430003,C,NW,18734,NW corner of 8 AV and W 52 ST,B,MN043,988320.8908,217548.7854,988327.6428,217492.7439,8 AV,W 52 ST,POINT (-73.98530590999997 40.76380488500007)
31420042,S,S,15776,S corner of 18 AV and SETON PL,D,BKS142,990886.5221,169196.0642,990895.0786,169232.6928,18 AV,SETON PL,POINT (-73.97609185299996 40.63108637600004)
30120114,R,W,34324,W corner of BEDFORD AV and N 7 ST,O,BKN012,995894.8606,200799.3268,995943.3067,200804.5099,BEDFORD AV,N 7 ST,POINT (-73.95799357499999 40.71782505400006)
40160054,H,N,15594,N corner of 36 AV and 29 ST,D,QW016,1003249.816,215275.1755,1003265.342,215231.0525,36 AV,29 ST,POINT (-73.93142030699994 40.75754493200003)
10110075,S,SE,5061,SE corner of WARREN ST and GREENWICH ST,D,MN011,981205.0261,199902.6521,981184.3926,199954.2914,WARREN ST,GREENWICH ST,POINT (-74.01098553399999 40.71537103400004)
40940080,S,E,17481,E corner of PARK LA S and METROPOLITAN AV,D,QW094,1029484.345,197273.7712,1029437.134,197251.5412,PARK LA S,METROPOLITAN AV,POINT (-73.83684614799995 40.70804028400005)
41220012,S,W,11764,W corner of JAMAICA AV and 186 ST,D,QE122,1047051.629,198039.0164,1047104.402,198024.4396,JAMAICA AV,186 ST,POINT (-73.77347599699993 40.710033449000036)
20430073,H,S,22755,S corner of WALTON AV and E MOUNT EDEN AV,O,BX043,1008320.136,246569.145,1008307.353,246603.1112,WALTON AV,E MOUNT EDEN AV,POINT (-73.91300647399999 40.843425945000035)
31020080,S,SW,17029,SW corner of 3 AV and 77 ST,D,BKS102,976306.3331,168774.3013,976341.3478,168802.7559,3 AV,77 ST,POINT (-74.02861982099995 40.629927648000034)
40710154,R,SW,9367,SW corner of 37 AV and PRINCE ST,D,QE071,1030504.505,216478.5441,1030501.682,216497.3098,37 AV,PRINCE ST,POINT (-73.83303452399997 40.760747295000044)
30640062,S,S,17770,S corner of 5 AV and 4 ST,D,BKS064,988754.7702,184067.0319,988760.8243,184144.2413,5 AV,4 ST,POINT (-73.98376204699997 40.671905293000066)
40830101,S,NE,10806,NE corner of UNION TP and 149 ST,D,QE083,1035893.007,201247.2639,1035883.814,201180.1223,UNION TP,149 ST,POINT (-73.81370039599994 40.718911469000034)
20610130,R,S,23550,S corner of E FORDHAM RD and 3 AV,D,BX061,1014622.069,252936.2288,1014615.858,252967.6044,E FORDHAM RD,3 AV,POINT (-73.89020102099994 40.860882263000065)
10320091,R,SE,23017,SE corner of DELANCEY ST and ALLEN ST,D,MN032,986979.1071,201195.2309,986956.7925,201223.5261,DELANCEY ST,ALLEN ST,POINT (-73.99015625699997 40.71891895700003)
10130149,S,SE,8425,SE corner of VARICK ST and BEACH ST,D,MN013,982437.3589,201696.5921,982423.5273,201723.9893,VARICK ST,BEACH ST,POINT (-74.00654064199995 40.72029530800006)
10210351,S,SE,6707,SE corner of HUDSON ST and KING ST,D,MN021,982305.6692,204467.6302,982281.0987,204499.8361,HUDSON ST,KING ST,POINT (-74.00701651999998 40.72790110900007)
20530085,C,W,22048,W corner of WEBSTER AV and E FORDHAM RD,B,BX053,1014196.851,253232.821,1014232.119,253217.9647,WEBSTER AV,E FORDHAM RD,POINT (-73.89173693399994 40.86169777200007)
30130054,S,NE,34327,NE corner of METROPOLITAN AV and LEONARD ST,D,BKN013,998796.8928,199569.6626,998758.1271,199515.4015,METROPOLITAN AV,LEONARD ST,POINT (-73.947527392 40.714445624000064)
20410014,H,W,6247,W corner of E 161 ST and CONCOURSE VLG E,D,BX041,1006729.848,240019.8225,1006781.119,240040.537,E 161 ST,CONCOURSE VLG E,POINT (-73.91877608199997 40.82545414000003)
10710140,H,NW,3780,NW corner of COLUMBUS AV and W 66 ST,B,MN071,989325.2215,221198.534,989334.458,221153.1175,COLUMBUS AV,W 66 ST,POINT (-73.98167761399998 40.773821979000054)
10850084,H,SE,5391,SE corner of MADISON AV and E 92 ST,B,MN085,996450.1879,225082.9075,996443.2069,225126.5249,MADISON AV,E 92 ST,POINT (-73.95594622399994 40.78447659700004)
31030092,S,Direction TBD,15155,Location Description T/K,D,BKS103,976877.6296,165463.9457,976850.5012,165482.3224,Street Name TBD,,POINT (-74.02655801499998 40.620841908000045)
40540006,R,SW,15284,SW corner of MYRTLE AV and 67 PL,D,QW054,1016046.885,194822.9936,1016078.942,194882.5532,MYRTLE AV,67 PL,POINT (-73.88532509099997 40.70137197200006)
10740095,S,SE,2842,SE corner of COLUMBUS AV and W 92 ST,D,MN074,992750.8403,227131.6032,992745.9951,227173.4952,COLUMBUS AV,W 92 ST,POINT (-73.96930207999998 40.79010405100007)
10210282,S,NE,446,NE corner of PRINCE ST and MOTT ST,D,MN021,985716.0102,202723.5844,985678.5568,202707.6586,PRINCE ST,MOTT ST,POINT (-73.99471251699998 40.72311421900003)
10430384,S,SW,38584,SW corner of 11 AV and W 47 ST,D,MN043,985268.643,217602.5232,985313.5149,217621.907,11 AV,W 47 ST,POINT (-73.99632423399999 40.76395325900006)
10820020,R,NW,21951,NW corner of YORK AV and E 70 ST,D,MN082,996770.3444,218260.0278,996779.4595,218220.7021,YORK AV,E 70 ST,POINT (-73.95480284199994 40.76574913400003)
10310049,C,SW,22423,SW corner of BOWERY and CANAL ST,B,MN031,985247.2211,200174.8048,985282.2683,200196.0495,BOWERY,CANAL ST,POINT (-73.99640414599997 40.716118496000036)
31520070,S,SW,19767,SW corner of AV U and E 17 ST,D,BKS152,996836.0083,157454.4017,996864.8042,157499.1664,AV U,E 17 ST,POINT (-73.95467935599999 40.59885148300003)
41410086,S,Direction TBD,27526,Location Description T/K,D,QE141,1029618.582,150434.9256,1029575.914,150416.1626,Street Name TBD,,POINT (-73.83667695599996 40.57947727000004)
20110210,R,E,7801,E corner of E 138 ST and GRAND CONCOURSE,D,BX011,1003734.273,235514.2052,1003707.508,235495.8509,E 138 ST,GRAND CONCOURSE,POINT (-73.92961292899997 40.81309460700004)
50370034,S,S,26255,S corner of DEISIUS ST and ANDROVETTE AV,D,SI037,931054.8419,131856.1287,931051.025,131909.3819,DEISIUS ST,ANDROVETTE AV,POINT (-74.19135498999998 40.528438616000074)
20810009,S,E,9554,E corner of W 231 ST and ALBANY CR,D,BX081,1010973.641,259381.5663,1010938.454,259358.9433,W 231 ST,ALBANY CR,POINT (-73.90336502199995 40.87858453600006)
10320046,R,NE,22845,NE corner of ESSEX ST and DELANCEY ST,D,MN032,987598.0727,201119.6969,987568.7335,201104.0562,ESSEX ST,DELANCEY ST,POINT (-73.98792339099998 40.71871142200007)
40760032,S,Direction TBD,20992,Location Description T/K,D,QE076,1033030.58,229407.8322,1033040.184,229375.4329,Street Name TBD,,POINT (-73.82382219799996 40.79622113800008)
11110015,S,NE,21289,NE corner of MADISON AV and E 102 ST,D,MN111,997806.3272,227502.0473,997754.9956,227487.3371,MADISON AV,E 102 ST,POINT (-73.95104428599996 40.791114512000036)
10420301,R,SW,1522,SW corner of 8 AV and W 23 ST,D,MN042,984577.4482,210778.3006,984621.0721,210799.9325,8 AV,W 23 ST,POINT (-73.99881972099996 40.74522255200003)
10220227,S,S,249,S corner of WASHINGTON ST and W 10 ST,D,MN022,981833.451,206422.3904,981850.7627,206452.6511,WASHINGTON ST,W 10 ST,POINT (-74.00872096799998 40.73326633200003)
11040109,S,SW,8663,SW corner of FREDERICK DOUGLASS BOULEVARD and W 154 ST,D,MN104,1001386.142,241116.9509,1001430.763,241129.0093,FREDERICK DOUGLASS BOULEVARD,W 154 ST,POINT (-73.93808143299998 40.82847742800004)
20210098,S,NE,7021,NE corner of E 163 ST and FOX ST,D,BX021,1013678.94,238484.7544,1013641.955,238433.1452,E 163 ST,FOX ST,POINT (-73.89367401299995 40.82122039700005)
10750053,S,NE,5139,NE corner of W 109 ST and RIVERSIDE DR,D,MN075,993011.6977,232281.0552,992953.7913,232292.38,W 109 ST,RIVERSIDE DR,POINT (-73.96835331999995 40.80423764400007)
41160012,R,NW,11889,NW corner of BELL BLVD and 48 AV,O,QE116,1048650.852,214727.7133,1048712.157,214695.7022,BELL BLVD,48 AV,POINT (-73.76754788699998 40.755828172000065)
10920069,S,NE,5396,NE corner of CONVENT AV and W 135 ST,D,MN092,997931.6705,237454.993,997885.038,237445.913,CONVENT AV,W 135 ST,POINT (-73.95057134099996 40.81843241700006)
30120107,R,NW,11262,NW corner of WYTHE AV and S 3 ST,D,BKN012,993780.3661,199294.2757,993800.6699,199244.4146,WYTHE AV,S 3 ST,POINT (-73.96562356799996 40.713696578000054)
41380048,S,,15536,NE corner of SPRINGFIELD BLVD and 146 AV,D,QE138,1050746.795,180567.9503,1050700.103,180550.3607,,146 AV,POINT (-73.76032002499994 40.66205254300007)
30140052,S,NW,14994,NW corner of ROEBLING ST and S 9 ST,D,BKN014,995011.047,197401.5419,995040.359,197381.5541,ROEBLING ST,S 9 ST,POINT (-73.96118728899995 40.70850006200004)
40230130,S,SE,61600,SE corner of GREENPOINT AV and 45 ST,D,QW023,1006484.441,209511.1732,1006457.646,209535.2503,GREENPOINT AV,45 ST,POINT (-73.91976376699995 40.741716661000055)
10610029,S,SE,18869,SE corner of 2 AV and E 26 ST,D,MN061,989956.0181,208721.4094,989949.1028,208758.8539,2 AV,E 26 ST,POINT (-73.97941073999993 40.739575063000075)
31320096,S,NW,17847,NW corner of MERMAID AV and W 15 ST,D,BKS132,988997.2828,149488.2523,989048.0383,149466.7612,MERMAID AV,W 15 ST,POINT (-73.98291211799994 40.576993653000045)
31410038,S,NE,19372,NE corner of CHURCH AV and MARLBOROUGH RD,D,BKS141,993789.0921,175572.1263,993759.9022,175537.2868,CHURCH AV,MARLBOROUGH RD,POINT (-73.96562566799997 40.64858465400005)
31420010,S,NE,17111,NE corner of CORTELYOU RD and MARLBOROUGH RD,D,BKS142,994162.6563,172970.0859,994139.1862,172929.3228,CORTELYOU RD,MARLBOROUGH RD,POINT (-73.96428328799993 40.641442203000054)
40140036,S,E,15691,E corner of 30 AV and 34 ST,D,QW014,1006770.421,218294.4526,1006718.091,218289.7341,30 AV,34 ST,POINT (-73.91870233199995 40.765823804000036)
10520714,C,SW,19879,SW corner of 7 AV and W 44 ST,B,MN052,988096.8092,215172.8971,988100.8939,215186.2058,7 AV,W 44 ST,POINT (-73.98611618299998 40.75728378000008)
10510174,H,NW,1580,NW corner of BROADWAY and W 26 ST,B,MN051,987249.1157,210354.1968,987273.639,210295.6618,BROADWAY,W 26 ST,POINT (-73.98917812699995 40.744057990000044)
40320005,S,SW,16315,SW corner of 37 AV and 76 ST,D,QW032,1014710.665,212171.0298,1014722.176,212204.0737,37 AV,76 ST,POINT (-73.89006568299999 40.748992790000045)
30330071,S,NE,10187,NE corner of THROOP AV and JEFFERSON AV,D,BKN033,1000598.125,188651.773,1000573.74,188613.7764,THROOP AV,JEFFERSON AV,POINT (-73.94105642499994 40.68447542300004)
40140088,S,S,16551,S corner of 30 AV and 36 ST,D,QW014,1007155.787,217915.9284,1007136.519,217974.7445,30 AV,36 ST,POINT (-73.91731244599998 40.76478386400004)
41140029,H,N,11694,N corner of LITTLE NECK PKWY and 39 RD,D,QE114,1055766.134,221287.9131,1055760.073,221282.6336,LITTLE NECK PKWY,39 RD,POINT (-73.74179576999995 40.773779465000075)
10210143,S,SE,55,SE corner of AVE OF THE AMERICAS and W HOUSTON ST,D,MN021,983487.2095,204527.3321,983478.699,204571.2668,AVE OF THE AMERICAS,W HOUSTON ST,POINT (-74.00275357399994 40.72806515800005)
40330091,S,SW,16783,SW corner of JUNCTION BLVD and 35 AV,D,QW033,1019743.156,213678.4457,1019758.808,213728.1664,JUNCTION BLVD,35 AV,POINT (-73.87189495499996 40.75311149500004)
31830011,S,S,21413,S corner of AV L and E 93 ST,D,BKS183,1012481.383,171191.9972,1012479.845,171241.2816,AV L,E 93 ST,POINT (-73.89828312199995 40.63652228800004)
41360027,H,NW,16160,NW corner of MERRICK BLVD and 224 ST,D,QE136,1054783.952,186443.6406,1054806.653,186396.271,MERRICK BLVD,224 ST,POINT (-73.74570707299995 40.67814869500006)
50130013,S,SE,14257,SE corner of WALKER ST and MORNINGSTAR RD,D,SI013,943518.0372,169146.8137,943481.6544,169224.8289,WALKER ST,MORNINGSTAR RD,POINT (-74.14674722199999 40.63086002700004)
40610022,S,E,17234,E corner of QUEENS BLVD and 68 DR,D,QW061,1026031.004,203241.8462,1025973.87,203255.3613,QUEENS BLVD,68 DR,POINT (-73.84926490099997 40.72443818000005)
41260029,H,NW,13682,NW corner of FARMERS BLVD and 131 AV,D,QE126,1050272.325,186799.5936,1050294.071,186784.3246,FARMERS BLVD,131 AV,POINT (-73.76196916499998 40.67916050000008)
41370006,S,NW,12857,NW corner of 147 AV and 253 ST,D,QE137,1057514.256,179002.3602,1057572.15,178970.0128,147 AV,253 ST,POINT (-73.73594450099995 40.657701951000035)
10220023,S,W,173,W corner of PERRY ST and BLEECKER ST,D,MN022,982827.5192,207204.5804,982862.4437,207179.1556,PERRY ST,BLEECKER ST,POINT (-74.00513428399995 40.73541346700006)
20510082,S,W,16440,W corner of DAVIDSON AV and W 183 ST,D,BX051,1010491.109,252113.1523,1010537.926,252126.8252,DAVIDSON AV,W 183 ST,POINT (-73.90513838899994 40.85863641200007)
50110132,R,NW,5805,NW corner of BAY ST and THOMPSON ST,D,SI011,963288.7814,167391.1564,963333.8112,167372.9363,BAY ST,THOMPSON ST,POINT (-74.07551340299995 40.626109967000055)
31040060,S,N,17208,N corner of 13 AV and BAY RIDGE AV,D,BKS104,983162.7837,166585.4841,983162.535,166539.9193,13 AV,BAY RIDGE AV,POINT (-74.00391796599996 40.62392329900007)
10820162,H,SW,4784,SW corner of LEXINGTON AV and E 71 ST,B,MN082,994505.7298,219705.4668,994547.2494,219712.8415,LEXINGTON AV,E 71 ST,POINT (-73.96297592399998 40.769719407000025)
30640112,S,N,16706,N corner of PROSPECT PARK W and 6 ST,D,BKS064,991085.1592,182136.5328,991084.3302,182103.1004,PROSPECT PARK W,6 ST,POINT (-73.97536310699996 40.66660501100006)
10510206,H,NW,1476,NW corner of 5 AV and W 28 ST,B,MN051,987751.7295,210667.2818,987751.6695,210617.1441,5 AV,W 28 ST,POINT (-73.98736411199997 40.744917146000034)
10430024,S,SW,2144,SW corner of 11 AV and W 57 ST,D,MN043,986548.9865,219891.7,986582.0951,219910.344,11 AV,W 57 ST,POINT (-73.99170151999994 40.770236218000036)
10740179,S,Direction TBD,37728,Location Description T/K,D,MN074,992768.4455,229016.2553,992741.6557,229031.0722,Street Name TBD,,POINT (-73.96923611199998 40.795276896000075)
40710009,H,SW,11667,SW corner of MAIN ST and ROOSEVELT AV,D,QE071,1031280.78,215979.0596,1031285.129,216016.9991,MAIN ST,ROOSEVELT AV,POINT (-73.83023587099997 40.759372245000066)
20820086,S,Direction TBD,9855,Location Description T/K,D,BX082,1010296.038,259747.4468,1010282.148,259726.1933,Street Name TBD,,POINT (-73.90581390599993 40.879590790000066)
40910023,S,S,17909,S corner of 101 AV and 111 ST,D,QW091,1030613.617,189902.0389,1030628.71,189963.7619,101 AV,111 ST,POINT (-73.83282374299995 40.687800784000046)
30310058,R,W,23664,W corner of BROADWAY and ELLERY ST,D,BKN031,1000836.909,194161.3243,1000888.577,194142.8004,BROADWAY,ELLERY ST,POINT (-73.94018189799993 40.699597425000036)
10720215,H,NW,36396,NW corner of W 72 ST and COLUMBUS AV,B,MN072,990095.4922,222609.316,990111.6874,222555.4178,W 72 ST,COLUMBUS AV,POINT (-73.97889536199995 40.77769372900008)
40310006,S,NE,15716,NE corner of NORTHERN BLVD and 96 ST,D,QW031,1019701.636,215167.0759,1019662.849,215118.0213,NORTHERN BLVD,96 ST,POINT (-73.87203696599994 40.75719757000007)
30510069,S,SW,12799,SW corner of PITKIN AV and MILLER AV,D,BKN051,1014400.712,184271.3185,1014413.791,184304.7463,PITKIN AV,MILLER AV,POINT (-73.89130927099995 40.672415820000026)
10520187,H,NW,2194,NW corner of LEXINGTON AV and E 51 ST,B,MN052,992016.556,215205.7097,992016.0245,215149.0182,LEXINGTON AV,E 51 ST,POINT (-73.97196760699995 40.75737126900003)
10920050,S,NE,686,NE corner of W 125 ST and AMSTERDAM AV,D,MN092,996444.7226,235593.2129,996394.4143,235621.2414,W 125 ST,AMSTERDAM AV,POINT (-73.95594687399995 40.813324530000045)
30330078,S,NW,9503,NW corner of JEFFERSON AV and LEWIS AV,D,BKN033,1002100.115,188875.0918,1002131.083,188851.5876,JEFFERSON AV,LEWIS AV,POINT (-73.93564024099999 40.685085481000044)
20310142,R,Direction TBD,11152,Location Description T/K,D,BX031,1011429.232,242134.9288,1011427.08,242199.9986,Street Name TBD,,POINT (-73.90178746699996 40.83124629100007)
30410032,R,W,22274,W corner of WYCKOFF AV and SUYDAM ST,D,BKN041,1006177.419,196201.3957,1006214.48,196211.1988,WYCKOFF AV,SUYDAM ST,POINT (-73.92091508299995 40.705185320000055)
41410088,S,Direction TBD,27528,Location Description T/K,D,QE141,1029238.908,150927.6339,1029266.297,150940.1317,Street Name TBD,,POINT (-73.83804047799998 40.58083159000006)
10730055,S,SE,4371,SE corner of BROADWAY and W 90 ST,D,MN073,991334.1111,227329.8833,991332.2591,227361.048,BROADWAY,W 90 ST,POINT (-73.97441815299999 40.79064952600004)
10740014,S,NE,4757,NE corner of COLUMBUS AV and W 91 ST,D,MN074,992670.1134,226987.3604,992636.9186,226977.8794,COLUMBUS AV,W 91 ST,POINT (-73.96959379299994 40.78970822100007)
40620107,S,W,19990,W corner of QUEENS BLVD and 66 AV,D,QW062,1024060.094,204352.4896,1024117.64,204396.1333,QUEENS BLVD,66 AV,POINT (-73.85636892299993 40.727495712000064)
10310224,R,SW,52209,SW corner of CHRYSTIE ST and BROOME ST,D,MN031,986009.1687,201234.4142,986052.1903,201240.9909,CHRYSTIE ST,BROOME ST,POINT (-73.99365527699996 40.71902675200005)
10220219,R,SW,19420,SW corner of 7 AV S and W 11 ST,D,MN022,983857.4135,207539.4934,983887.1398,207583.597,7 AV S,W 11 ST,POINT (-74.00141806499994 40.73633282700007)
10520528,H,SW,2652,SW corner of 5 AV and W 48 ST,B,MN052,990221.5064,215158.3089,990275.9197,215174.8122,5 AV,W 48 ST,POINT (-73.97844698599994 40.757242560000066)
20420039,R,W,23515,W corner of GRAND CONCOURSE and MC CLELLAN ST,D,BX042,1006535.475,242779.502,1006578.498,242813.517,GRAND CONCOURSE,MC CLELLAN ST,POINT (-73.91946923499997 40.83302916200006)
20730089,S,SW,9100,SW corner of WEBSTER AV and E GUN HILL RD,D,BX073,1019703.285,259375.9055,1019712.173,259392.3618,WEBSTER AV,E GUN HILL RD,POINT (-73.87179747599998 40.87853825000008)
10510363,H,NE,1668,NE corner of BROADWAY and W 32 ST,B,MN051,987594.0258,211913.6071,987550.8727,211905.4191,BROADWAY,W 32 ST,POINT (-73.98793262699996 40.74833805800006)
10620042,H,SE,19624,SE corner of 3 AV and E 28 ST,O,MN062,989581.3082,209519.1768,989577.5418,209560.1679,3 AV,E 28 ST,POINT (-73.98076228399998 40.74176497000008)
10720079,S,NW,2783,NW corner of BROADWAY and W 77 ST,D,MN072,989507.3645,224436.4009,989519.0016,224399.2527,BROADWAY,W 77 ST,POINT (-73.98101746199995 40.78270896400005)
10320031,R,SE,22713,SE corner of STANTON ST and ATTORNEY ST,D,MN032,988799.5191,201530.8867,988794.5916,201564.5415,STANTON ST,ATTORNEY ST,POINT (-73.98358893699998 40.71983950300006)
31160057,S,NW,18196,NW corner of AV U and W 7 ST,D,BKS116,990175.6679,156604.9801,990198.7217,156583.8434,AV U,W 7 ST,POINT (-73.97866391499997 40.59652694700004)
40230016,H,E,14599,E corner of COURT SQ and JACKSON AVE,B,QW023,999868.1348,211197.3306,999806.922,211221.9175,COURT SQ,JACKSON AVE,POINT (-73.94363618499995 40.746358900000075)
10110248,C,NE,8561,NE corner of BATTERY PL and GREENWICH ST,B,MN011,980191.4238,196099.2916,980136.3566,196073.351,BATTERY PL,GREENWICH ST,POINT (-74.014639592 40.70493130300009)
40620018,S,SW,16245,SW corner of 71 AV and METROPOLITAN AV,D,QW062,1025467.979,198079.6406,1025546.279,198138.6651,71 AV,METROPOLITAN AV,POINT (-73.85132777499996 40.71027182300003)
41220065,S,S,20666,S corner of LIBERTY AV and PINEGROVE ST,D,QE122,1037258.401,191579.4148,1037259.59,191616.2999,LIBERTY AV,PINEGROVE ST,POINT (-73.80885088599996 40.692367484000044)
50340016,S,SW,14054,SW corner of RICHMOND AV and BARLOW AV,D,SI034,937232.8214,142180.9319,937264.9791,142212.2583,RICHMOND AV,BARLOW AV,POINT (-74.16920337099998 40.55681309900007)
